IID	trait.A	trait.B	trait.C	trait.D
HGDP00216	0.052064566859439	0.37097738540642	0.397529625029634	0.179428422704507
HGDP00572	0.323698790973561	0.180334048194729	0.305623307288492	0.190343853543218
HGDP01375	0.307719436029987	0.245918258781574	0.125978138070339	0.3203841671181
HGDP00942	0.186321697071337	0.473859642117927	0.097070002146487	0.242748658664249
HGDP00750	0.289560773222858	0.106197422785711	0.19098547137016	0.413256332621271
HGDP01207	0.0703754325873529	0.329463491556501	0.0873759548068639	0.512785121049282
HGDP00218	0.437188374042973	0.0422136298513085	0.47617934441059	0.0444186516951286
HGDP00573	0.359623563956119	0.138871081052306	0.490797919254061	0.0107074357375141
HGDP01376	0.0872943244031975	0.211578011794333	0.573948202514698	0.127179461287771
HGDP00943	0.0930640374570864	0.224738344893242	0.464858357990713	0.217339259658959
HGDP00751	0.236886982051147	0.47732122081178	0.0393303079314103	0.246461489205663
HGDP01208	0.334473580140971	0.0575827499688912	0.122149618838788	0.48579405105135
HGDP00574	0.45306476387586	0.407950554420225	0.00835187961117665	0.130632802092738
HGDP00222	0.211848275899945	0.444870988578057	0.334768506462503	0.00851222905949461
HGDP00944	0.0450511571169337	0.408201756135208	0.236227315820037	0.310519770927821
HGDP01377	0.315248920898595	0.197886191754835	0.215689484199274	0.271175403147297
HGDP00752	0.209431180230064	0.289153029754836	0.153792106349315	0.347623683665786
HGDP01209	0.366692477151358	0.330405457422297	0.143401521915608	0.159500543510737
HGDP00575	0.181064260389905	0.20671643924762	0.307981859915145	0.304237440447331
HGDP00224	0.457553720046367	0.2082232363321	0.0799717764133495	0.254251267208183
HGDP00945	0.567218534619665	0.136733016491958	0.230660838620679	0.0653876102676969
HGDP00753	0.392876584427912	0.236295724998065	0.299801212263531	0.0710264783104919
HGDP01378	0.0901658079656584	0.253974442278079	0.358138866301904	0.297720883454358
HGDP01211	0.269451769911364	0.267349080970757	0.256012882833529	0.20718626628435
HGDP00576	0.420091719701273	0.159756620330156	0.297609611271643	0.122542048696928
HGDP00226	0.0558495816966517	0.430591495262552	0.290324169769091	0.223234753271706
HGDP00946	0.256801095107332	0.0905184832403673	0.358312010340336	0.294368411311965
HGDP00754	0.361041129957196	0.151234972498917	0.124275902929794	0.363447994614093
HGDP01379	0.234021999266417	0.286522967264366	0.453619319646018	0.0258357138231984
HGDP01212	0.207667247226673	0.161644015178282	0.320535226517131	0.310153511077914
HGDP00577	0.454872716025003	0.034033925161453	0.173641104283112	0.337452254530431
HGDP00228	0.38961784255982	0.25768058162924	0.230874656412769	0.121826919398172
HGDP00947	0.314780825868357	0.125379592764706	0.217524012825274	0.342315568541663
HGDP00755	0.364695061897574	0.0107151261955612	0.370678206113125	0.253911605793739
HGDP01380	0.0355434448700992	0.338050979085937	0.180977623911783	0.44542795213218
HGDP01213	0.269380159592705	0.114560113319862	0.386016880225288	0.230042846862145
HGDP00578	0.411418492246651	0.10794217202695	0.114363710532025	0.366275625194374
HGDP00230	0.119810284912936	0.323431597070447	0.0772168174436626	0.479541300572955
HGDP00948	0.369601693126391	0.233236810981516	0.188886415102816	0.208275080789278
HGDP00756	0.219261261104096	0.0853180603074889	0.189294569387266	0.506126109201149
HGDP01382	0.274111522790698	0.110035167484187	0.332701300690398	0.283152009034717
HGDP01214	0.377197679454855	0.226101914292717	0.279312384295093	0.117388021957334
HGDP00579	0.23075254689721	0.365600108992247	0.0920774096500153	0.311569934460528
HGDP00232	0.126696807212035	0.277423658395181	0.113944083150484	0.481935451242301
HGDP00949	0.0942244970108686	0.321693427122903	0.534784019995557	0.0492980558706716
HGDP00757	0.221540795824204	0.12480500886125	0.337362004617278	0.316292190697269
HGDP01383	0.300302861855053	0.158801214183613	0.371829664794077	0.169066259167257
HGDP01215	0.123184612323964	0.194239259336596	0.37262647014791	0.309949658191531
HGDP00580	0.229323753615789	0.238338065671773	0.221711582770751	0.310626597941688
HGDP00234	0.398760598569331	0.343062452047445	0.0237913785454107	0.234385570837813
HGDP00950	0.186300876367115	0.237185398902176	0.289638734297847	0.286874990432862
HGDP00758	0.0620700552015487	0.274639125671202	0.0172356957746704	0.646055123352579
HGDP01384	0.367163505131904	0.0331888880783768	0.304924433145149	0.29472317364457
HGDP01216	0.527954054826824	0.114277965106219	0.10563416226119	0.252133817805767
HGDP00581	0.270037365993415	0.218479114407954	0.105486086728503	0.405997432870128
HGDP00237	0.400430240640806	0.392471427517761	0.181451382763912	0.0256469490775206
HGDP00951	0.107548793372355	0.295343560503228	0.424709446178015	0.172398199946402
HGDP00759	0.328263906465173	0.0532786162560662	0.323415401702106	0.295042075576655
HGDP01385	0.212163725919691	0.339181944461254	0.341598428323407	0.107055901295648
HGDP01217	0.231701000369272	0.369743638401695	0.080343475724101	0.318211885504932
HGDP00582	0.168002714426686	0.269685723753512	0.316224859068848	0.246086702750953
HGDP00239	0.292428963835048	0.197372098834344	0.277284240762041	0.232914696568567
HGDP00952	0.391344630377752	0.246822001730352	0.118890918464772	0.242942449427124
HGDP00760	0.114775360062284	0.323858123396049	0.379853263426045	0.181513253115623
HGDP01386	0.215281909672855	0.29012254166726	0.166552494347233	0.328043054312651
HGDP01218	0.291012503609727	0.0874774877003748	0.245470604209445	0.376039404480453
HGDP00583	0.386491833431452	0.220611156170877	0.335146371696804	0.0577506387008675
HGDP00241	0.641649761105169	0.0977045521410292	0.0311572135381813	0.229488473215621
HGDP00953	0.597475762921218	0.144658491887535	0.0958667058580197	0.161999039333227
HGDP00761	0.257294478514229	0.259871731617452	0.332378024318282	0.150455765550037
HGDP01387	0.284971213011758	0.0133535936284188	0.324783542906646	0.376891650453178
HGDP01220	0.404877633017503	0.0711952707838995	0.0423667713807021	0.481560324817896
HGDP00584	0.29913959802281	0.312339314040942	0.252166992442736	0.136354095493512
HGDP00243	0.133781855164641	0.391606356910046	0.205927338364184	0.268684449561129
HGDP00954	0.251904353525845	0.34554242769544	0.181240879759472	0.221312339019243
HGDP00762	0.0882893181610498	0.244853156958667	0.503204115650944	0.16365340922934
HGDP01388	0.24540760193534	0.19718245063506	0.310813379487632	0.246596567941968
HGDP01221	0.319937138244717	0.117082834071505	0.287920352927662	0.275059674756115
HGDP00244	0.0935626281949975	0.348022045315421	0.222589521558275	0.335825804931307
HGDP00586	0.17123692103355	0.15941365969585	0.0901021269065743	0.579247292364025
HGDP00955	0.310945411672388	0.359328211627626	0.322131532024591	0.00759484467539465
HGDP00764	0.212476801596279	0.280036600957982	0.305313302040062	0.202173295405676
HGDP01396	0.298992153752088	0.181435955301081	0.339131759631451	0.18044013131538
HGDP01222	0.62328929974265	0.0580001629153857	0.30302488454229	0.0156856527996735
HGDP00247	0.33086042058713	0.479845216128979	0.0674354224203003	0.12185894086359
HGDP00587	0.359943980858721	0.192191025944065	0.0314386506730257	0.416426342524188
HGDP00956	0.457473141537703	0.410524830484504	0.00978808597296164	0.122213942004832
HGDP00765	0.348327299757606	0.0356331533592011	0.236318934634945	0.379720612248248
HGDP01397	0.224694788828375	0.0830257121531127	0.316730872165291	0.375548626853221
HGDP01223	0.30955924253212	0.301520451520473	0.218308365549327	0.17061194039808
HGDP00248	0.358207630221247	0.354975723912922	0.107273906350266	0.179542739515565
HGDP00588	0.335787518039922	0.316929713937206	0.0652039096017173	0.282078858421154
HGDP00957	0.285285980291762	0.311491555589989	0.241086967044654	0.162135497073596
HGDP00766	0.135526883478233	0.334118165661441	0.365185605076618	0.165169345783709
HGDP01398	0.0238931980929524	0.482640461143833	0.426238297649808	0.0672280431134066
HGDP01224	0.126360986398158	0.505245015556769	0.0495967662917167	0.318797231753356
HGDP00251	0.143941872582827	0.282017286725942	0.171101852138757	0.402938988552475
HGDP00590	0.325389740483663	0.171319238668488	0.273494886633993	0.229796134213856
HGDP00958	0.174954620321517	0.210649546896058	0.196137818203664	0.418258014578761
HGDP01399	0.334227161462411	0.136085301207832	0.163504029613015	0.366183507716742
HGDP00767	0.0702598302840326	0.175131269507504	0.294798622380192	0.459810277828272
HGDP01225	0.0275162883364095	0.0424227319801243	0.374892972108275	0.555168007575191
HGDP00254	0.546760031693238	0.23171577410492	0.136190522725308	0.0853336714765346
HGDP00591	0.187735849212742	0.212698946751483	0.389794438347464	0.209770765688311
HGDP00959	0.301875444834668	0.0524984223934945	0.292261048109392	0.353365084662446
HGDP01400	0.361876093261667	0.0664798413252676	0.310108988143927	0.261535077269138
HGDP00769	0.157672659108198	0.179621743580275	0.173498922885336	0.489206674426192
HGDP01227	0.28880921122011	0.234709872730689	0.310368644832121	0.16611227121708
HGDP00258	0.315670747602619	0.0475850703615671	0.258745308062817	0.377998873972997
HGDP00594	0.452930464409231	0.109673386919676	0.415979861697861	0.0214162869732319
HGDP00960	0.234935504201125	0.328582594222804	0.0367490625389056	0.399732839037166
HGDP01401	0.176440916680133	0.217610389894679	0.263303842299351	0.342644851125838
HGDP00771	0.0670575101048405	0.370738881783842	0.121318664702239	0.440884943409078
HGDP01228	0.122420529923833	0.232593712091404	0.214131559421964	0.4308541985628
HGDP00259	0.192501729362329	0.279593984879953	0.296378078172179	0.231526207585539
HGDP00595	0.147918989595186	0.216879202827935	0.338940066124586	0.296261741452292
HGDP00961	0.19430875971858	0.159359872821861	0.309629082356279	0.336702285103279
HGDP01402	0.342981607556072	0.162284262687975	0.139783676775864	0.354950452980089
HGDP00772	0.316618421413246	0.633493895101217	0.040859731231576	0.00902795225396083
HGDP01229	0.0822299020004265	0.242156152818231	0.384345019831885	0.291268925349457
HGDP00262	0.533914444314568	0.182854565541321	0.151038153607364	0.132192836536747
HGDP00597	0.0910680925765682	0.0107164002768584	0.29503671443628	0.603178792710293
HGDP00962	0.39922699385694	0.0482458645493599	0.246938239704275	0.305588901889426
HGDP01403	0.467565606730645	0.183359241429439	0.309351204634694	0.0397239472052213
HGDP00773	0.302155402868076	0.225953854179392	0.32832045292033	0.143570290032202
HGDP01230	0.398076008841784	0.39868314043388	0.102446003227043	0.100794847497293
HGDP00264	0.364057883108253	0.26479801574043	0.111056060786816	0.2600880403645
HGDP00598	0.36026967352422	0.239732159211839	0.0751374405479107	0.324860726716031
HGDP00963	0.0811056620986387	0.33395790273289	0.253001015151801	0.331935420016671
HGDP01404	0.361584331734055	0.0978494989728415	0.168069408593177	0.372496760699926
HGDP00774	0.456487271818625	0.125526763400445	0.358535883296207	0.0594500814847229
HGDP01231	0.337823943118932	0.271337260040099	0.381509882267771	0.00932891457319904
HGDP00274	0.557735890967735	0.20132035311597	0.0537213969208715	0.187222358995423
HGDP00599	0.306900787373904	0.2833250795902	0.307381278585886	0.102392854450011
HGDP00964	0.136307645983456	0.255487086307261	0.444364006589712	0.163841261119572
HGDP00775	0.121114671863528	0.206967156641373	0.102503391521737	0.569414779973363
HGDP01405	0.461059531322426	0.0471803512281847	0.276920613626691	0.214839503822698
HGDP01232	0.0201479259865336	0.407504994311715	0.229752298738878	0.342594780962873
HGDP00277	0.286587316608045	0.0657762277261185	0.47446943563428	0.173167020031556
HGDP00600	0.247030913287969	0.354637477940564	0.0579840028032048	0.340347605968262
HGDP00965	0.129825997064112	0.29923320046859	0.223416930735434	0.347523871731863
HGDP00776	0.340604554670686	0.287847800959657	0.106106454260302	0.265441190109355
HGDP01406	0.152865237526979	0.182301946023899	0.474560258698196	0.190272557750926
HGDP01233	0.0621530740943664	0.168540494972997	0.463867032515302	0.305439398417335
HGDP00279	0.403109196486428	0.10566913501268	0.407016980125367	0.0842046883755241
HGDP00601	0.329860303065024	0.0484503651954044	0.114108835355135	0.507580496384437
HGDP00966	0.141237593148093	0.354745972063649	0.346566863249949	0.15744957153831
HGDP01408	0.326209395612133	0.331855769388984	0.248013889182622	0.0939209458162616
HGDP00777	0.500012790681644	0.21446313375862	0.209852019864404	0.0756720556953327
HGDP01234	0.435199940102545	0.210301137161458	0.163970536601984	0.190528386134014
HGDP00281	0.349943223960847	0.0239189192600711	0.543338478816663	0.0827993779624184
HGDP00602	0.38632934828082	0.28637326902427	0.297729753186632	0.0295676295082785
HGDP00967	0.12086481335646	0.262579606205097	0.275400569467413	0.341155010971029
HGDP01411	0.424141763100134	0.18743293460517	0.160510665508351	0.227914636786345
HGDP00778	0.363896243581388	0.41686396892011	0.114081834132772	0.105157953365729
HGDP01236	0.337988577627641	0.261564847532605	0.120523283884246	0.279923290955507
HGDP00285	0.0530801611387685	0.131706903612112	0.445104790637977	0.370108144611143
HGDP00604	0.38004607786013	0.303353686568048	0.313894816807782	0.00270541876403959
HGDP00968	0.257049358493308	0.41861631093027	0.0798887195128179	0.244445611063604
HGDP01412	0.0441799116816606	0.0820235597287021	0.443105837933625	0.430690690656012
HGDP00779	0.365894199560321	0.135427838784851	0.261622775780801	0.237055185874027
HGDP01237	0.285271628389906	0.275381243201721	0.320025769522675	0.119321358885698
HGDP00286	0.320150424566136	0.232275440779349	0.317405027346939	0.130169107307576
HGDP00606	0.418702027213291	0.200156133129872	0.0653537700434977	0.315788069613339
HGDP00969	0.459878277923359	0.00906605038208697	0.0193410564641945	0.51171461523036
HGDP01414	0.252000452376954	0.235133480931102	0.281251644266385	0.231614422425559
HGDP00780	0.240225925787789	0.35378284714457	0.230696204178515	0.175295022889126
HGDP01238	0.102425761334837	0.546428245085055	0.0316377925873149	0.319508200992793
HGDP00288	0.312479155664916	0.28654733968781	0.220965968574001	0.180007536073273
HGDP00607	0.16991119154189	0.138730409067559	0.269761576499271	0.421596822891281
HGDP00970	0.125184593571621	0.177336986981646	0.348236201915323	0.34924221753141
HGDP01415	0.0790718894087331	0.441853113223397	0.27987556932087	0.199199428047
HGDP00781	0.448777993959464	0.0811657954262654	0.242943884791051	0.22711232582322
HGDP01239	0.260330979295156	0.247570664941786	0.265668149048361	0.226430206714697
HGDP00290	0.11438885539501	0.301618833226218	0.25002956746404	0.333962743914732
HGDP00608	0.34219982221058	0.37240930985137	0.267857466829787	0.0175334011082628
HGDP00971	0.342577564057613	0.334197731757574	0.113870951343595	0.209353752841218
HGDP01416	0.326371067448474	0.332095102310944	0.287571779244512	0.0539620509960705
HGDP00782	0.414661658903275	0.241471199475005	0.1886582585425	0.15520888307922
HGDP01240	0.0979556381562828	0.488215633921976	0.0273736947402561	0.386455033181485
HGDP00298	0.30823834434935	0.265969367536984	0.290957267139199	0.134835020974467
HGDP00609	0.338851161474172	0.0103096232896853	0.289583558107454	0.361255657128689
HGDP00973	0.309665958887379	0.206343691342021	0.169249252279394	0.314741097491206
HGDP01417	0.222422389082383	0.370498372231608	0.256800514258621	0.150278724427388
HGDP00783	0.10596205973311	0.275394606342261	0.40331036232279	0.21533297160184
HGDP01241	0.379408229711933	0.19390863897513	0.178862314698049	0.247820816614888
HGDP00302	0.095778088086882	0.255980249666791	0.461906261154696	0.186335401091631
HGDP00974	0.137161448317071	0.00966508300694677	0.434082159323847	0.419091309352135
HGDP01418	0.12094483593573	0.510653107335822	0.206108922582562	0.162293134145886
HGDP00784	0.0202740928385902	0.263424834613369	0.597804526223108	0.118496546324933
HGDP01242	0.460354095364973	0.00748984454084513	0.354734381808527	0.177421678285655
HGDP00304	0.387674077840096	0.217005978422666	0.266610374337809	0.128709569399429
HGDP00975	0.449935341806647	0.362068383186179	0.0588596912060832	0.129136583801091
HGDP00785	0.274878848182277	0.371925156903037	0.181557145181354	0.171638849733331
HGDP01419	0.301905050143391	0.0778041361536071	0.384181858741235	0.236108954961767
HGDP00307	0.129117067774417	0.438875691235674	0.385250921714751	0.0467563192751588
HGDP01243	0.424262671463956	0.19254433639997	0.322877499937985	0.0603154921980902
HGDP00976	0.659311523847163	0.0365319755262974	0.173173972204801	0.130982528421739
HGDP01244	0.355558967878761	0.262195950515214	0.0385390690689734	0.343706012537051
HGDP00977	0.389475980054396	0.161499664660298	0.171994414257008	0.277029941028298
HGDP01245	0.297889924084406	0.288324560846788	0.175481173750793	0.238304341318013
HGDP01246	0.336887359814341	0.251475286901008	0.338529011909962	0.0731083413746892
